tick,mid_price,micro_price,obi,spread,ofi,ofi_rolling,bid_slope,ask_slope,rv_50,rv_200,accel,depth_imb_flow,pnl,position,action
285859,1.17256015,1.17345567,0.00000000,0.00020450,0.39605734,-2.85218452,1163.44521277,649.43246658,0.00037426,0.00047166,0.00049000,0.02543161,0.09506249,-72.00000000,PASSIVE_BUY
285860,1.17354180,1.17354180,0.00000000,-0.00175880,-0.60075322,-3.93450747,777.91630090,461.82692319,0.00038857,0.00047516,0.00098165,0.02543161,0.02438369,-72.00000000,HOLD
285861,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-3.46210092,1070.86265962,461.82692319,0.00038857,0.00047516,-0.00098165,0.02543161,0.02438369,-72.00000000,HOLD
285862,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-2.95779024,1070.86265962,461.82692319,0.00038610,0.00047516,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285863,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-2.95779024,563.42626993,-597.69454838,0.00038610,0.00047516,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285864,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-2.95779024,563.42626993,-597.69454838,0.00038610,0.00047516,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285865,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-2.95779024,563.42626993,-597.69454838,0.00038610,0.00047412,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285866,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-3.03623016,563.42626993,-597.69454838,0.00038610,0.00047412,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285867,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-3.40978425,735.85153122,-605.93016730,0.00038610,0.00047412,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285868,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-2.76707739,735.85153122,-605.93016730,0.00038344,0.00047412,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285869,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-2.27056460,735.85153122,-605.93016730,0.00038058,0.00047306,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285870,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-2.27056460,735.85153122,-605.93016730,0.00038058,0.00047199,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285871,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-2.18505222,1037.84924476,-605.93016730,0.00038058,0.00047199,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285872,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-1.44679014,1037.84924476,-605.93016730,0.00030440,0.00047199,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285873,1.17354180,1.17354180,0.00000000,-0.00175880,0.37869768,-0.96558325,757.96930071,-605.93016730,0.00030440,0.00047199,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285874,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-0.96558325,757.96930071,-605.93016730,0.00030440,0.00047091,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285875,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,-0.96558325,757.96930071,-605.93016730,0.00030440,0.00047091,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285876,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,0.41924339,775.36601364,-605.93016730,0.00028242,0.00047091,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285877,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,0.38182950,643.39464386,-605.93016730,0.00028242,0.00047091,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285878,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,0.38182950,643.39464386,-605.93016730,0.00028242,0.00047091,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285879,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,0.38182950,643.39464386,-605.93016730,0.00028242,0.00047091,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285880,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,0.38182950,643.39464386,-605.93016730,0.00028242,0.00047091,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285881,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,0.38182950,643.39464386,-605.93016730,0.00028242,0.00047091,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285882,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,0.51909708,775.75262108,-605.93016730,0.00028242,0.00047091,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285883,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,1.20337598,775.75262108,-605.93016730,0.00028242,0.00046982,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285884,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,0.93751835,775.75262108,-605.93016730,0.00028242,0.00045369,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285885,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,1.45018739,776.47384545,-605.93016730,0.00027678,0.00043851,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285886,1.17354180,1.17354180,0.00000000,-0.00175880,0.00000000,1.49262210,776.47384545,-605.93016730,0.00027678,0.00043851,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285887,1.17354180,1.17354180,0.00000000,-0.00175880,0.07008158,1.56270368,771.53338526,-605.93016730,0.00027678,0.00043851,0.00000000,0.02543161,0.02438369,-72.00000000,HOLD
285888,1.17599500,1.17599500,0.00000000,-0.00470520,-0.24274307,1.05671817,658.40972311,-531.43033832,0.00040085,0.00046178,0.00245320,0.02543161,-0.15224671,-72.00000000,HOLD
285889,1.17648500,1.17648500,0.00000000,-0.00372520,-0.73826208,0.44511728,1334.01667537,-463.26404784,0.00040386,0.00046251,-0.00196320,0.02543161,-0.18752671,-72.00000000,HOLD
285890,1.17844495,1.17844495,0.00000000,0.00019470,-0.66962828,-0.81216750,1036.77229300,-355.48701570,0.00046148,0.00047515,0.00146995,0.02543161,-0.32864311,-72.00000000,HOLD
285891,1.17746500,1.17746500,0.00000000,-0.00176520,0.80255710,0.76648171,1008.03711128,-991.61442510,0.00044943,0.00047927,-0.00293990,0.02543161,-0.25808671,-72.00000000,HOLD
285892,1.17746500,1.17746500,0.00000000,-0.00176520,0.00000000,0.11300657,1008.03711128,-991.61442510,0.00043100,0.00044289,0.00097995,0.02543161,-0.25808671,-72.00000000,HOLD
285893,1.17746500,1.17746500,0.00000000,-0.00176520,0.00000000,0.81020232,987.55691126,-830.18131697,0.00042831,0.00044289,0.00000000,0.02543161,-0.25808671,-72.00000000,HOLD
285894,1.17795585,1.17795585,0.00000000,-0.00274690,-0.69719575,0.07627902,648.44115141,-830.18131697,0.00043098,0.00044355,0.00049085,0.02543161,-0.29342791,-72.00000000,HOLD
285895,1.17942580,1.17942580,0.00000000,0.00019300,-0.73826208,-0.66198306,687.50579923,-687.49917507,0.00046095,0.00045059,0.00097910,0.02543161,-0.39926431,-72.00000000,HOLD
285896,1.17942580,1.17942580,0.00000000,0.00019300,0.00000000,-0.66198306,687.50579923,-392.61304024,0.00046095,0.00044926,-0.00146995,0.02543161,-0.39926431,-72.00000000,HOLD
285897,1.17942580,1.17942580,0.00000000,0.00019300,0.00000000,-0.66198306,927.59186156,-557.31257985,0.00046095,0.00044862,0.00000000,0.02543161,-0.39926431,-72.00000000,HOLD
285898,1.17942580,1.17942580,0.00000000,0.00019300,-0.13148104,-0.79346410,668.10002558,-349.59192037,0.00046095,0.00044862,0.00000000,0.02543161,-0.39926431,-72.00000000,HOLD
285899,1.17942580,1.17942580,0.00000000,0.00019300,0.09922315,-0.69424095,675.40221102,-355.06001500,0.00046095,0.00044862,0.00000000,0.02543161,-0.39926431,-72.00000000,HOLD
285900,1.17893495,1.17893495,0.00000000,0.00117470,0.69719575,0.00295480,834.47823450,-334.70104522,0.00046641,0.00044991,-0.00049085,0.02543161,-0.36392311,-72.00000000,HOLD
285901,1.17893495,1.17893495,0.00000000,0.00117470,0.40827339,0.41122819,1556.90956060,488.40921395,0.00046641,0.00044991,0.00049085,0.02543161,-0.36392311,-72.00000000,HOLD
285902,1.17893495,1.17893495,0.00000000,0.00117470,-0.40827339,0.00295480,824.35826171,490.72565829,0.00046641,0.00044991,0.00000000,0.02543161,-0.36392311,-72.00000000,HOLD
285903,1.17893495,1.17893495,0.00000000,0.00117470,0.00000000,0.00295480,817.73260314,507.50576346,0.00046641,0.00044859,0.00000000,0.02543161,-0.36392311,-72.00000000,HOLD
285904,1.17893495,1.17893495,0.00000000,0.00117470,0.00000000,-0.17525554,773.36290903,-149.25865072,0.00046092,0.00044724,0.00000000,0.02543161,-0.36392311,-72.00000000,HOLD
285905,1.17893495,1.17893495,0.00000000,0.00117470,-0.13726758,-0.94165747,806.98234530,527.25068961,0.00045521,0.00044724,0.00000000,0.02543161,-0.36392311,-72.00000000,HOLD
285906,1.17893495,1.17893495,0.00000000,0.00117470,0.13726758,-0.17525554,764.95162551,527.07205192,0.00045329,0.00044724,0.00000000,0.02543161,-0.36392311,-72.00000000,HOLD
285907,1.17893495,1.17893495,0.00000000,0.00117470,-0.06863379,-0.80394106,800.26261116,935.44268495,0.00045329,0.00044724,0.00000000,0.02543161,-0.36392311,-72.00000000,HOLD
285908,1.17893495,1.17893495,0.00000000,0.00117470,0.00000000,-1.44314671,718.12911737,877.63040014,0.00044748,0.00044724,0.00000000,0.02543161,-0.36392311,-72.00000000,HOLD
285909,1.17893495,1.17893495,0.00000000,0.00117470,-0.55969045,-2.39889450,781.39927418,748.90681660,0.00044748,0.00044394,0.00000000,0.02543161,-0.36392311,-72.00000000,HOLD
285910,1.17893495,1.17893495,0.00000000,0.00117470,0.00000000,-1.79814128,765.14474912,748.90681660,0.00043541,0.00044327,0.00000000,0.02543161,-0.36392311,-72.00000000,HOLD
285911,1.17893495,1.17893495,0.00000000,0.00117470,0.12859005,-1.66955123,671.06009986,989.55003269,0.00043541,0.00044327,0.00000000,0.02543161,-0.36392311,-72.00000000,HOLD
285912,1.17893495,1.17893495,0.00000000,0.00117470,0.00000000,-1.66955123,749.30862874,752.90608074,0.00043541,0.00044327,0.00000000,0.02543161,-0.36392311,-72.00000000,HOLD
285913,1.17942580,1.17942580,0.00000000,0.00019300,-0.60075322,-2.27030445,670.18894498,744.29742545,0.00043755,0.00044325,0.00049085,0.02543161,-0.39926431,-72.00000000,HOLD
285914,1.17942580,1.17942580,0.00000000,0.00019300,0.12859005,-2.14171440,632.53081529,558.51412482,0.00043755,0.00044325,-0.00049085,0.02543161,-0.39926431,-72.00000000,HOLD
285915,1.17893580,1.17893580,0.00000000,-0.00078700,0.14732513,-1.99438927,645.67597397,143.96860549,0.00044328,0.00044454,-0.00049000,0.02543161,-0.36398431,-72.00000000,HOLD
285916,1.17893580,1.17893580,0.00000000,-0.00078700,-0.12859005,-2.12297932,640.93654982,-489.81971339,0.00044328,0.00044454,0.00049000,0.02543161,-0.36398431,-72.00000000,HOLD
285917,1.17893580,1.17893580,0.00000000,-0.00078700,0.00000000,-2.12297932,626.23891053,-158.44504218,0.00044328,0.00044386,0.00000000,0.02543161,-0.36398431,-72.00000000,HOLD
285918,1.17893580,1.17893580,0.00000000,-0.00078700,0.12859005,-1.99438927,671.34554117,-163.99412904,0.00044328,0.00044386,0.00000000,0.02543161,-0.36398431,-72.00000000,HOLD
285919,1.17893580,1.17893580,0.00000000,-0.00078700,-0.12859005,-2.12297932,636.84078383,-171.88801888,0.00044328,0.00044386,0.00000000,0.02543161,-0.36398431,-72.00000000,HOLD
285920,1.17893580,1.17893580,0.00000000,-0.00078700,0.12859005,-1.99438927,641.29003978,312.70305438,0.00044328,0.00044386,0.00000000,0.02543161,-0.36398431,-72.00000000,HOLD
285921,1.17893580,1.17893580,0.00000000,-0.00078700,0.48180922,-1.51258005,585.51410888,1018.64876191,0.00044328,0.00044386,0.00000000,0.02543161,-0.36398431,-72.00000000,HOLD
285922,1.17893580,1.17893580,0.00000000,-0.00078700,0.00000000,-1.51258005,576.09957662,707.20451874,0.00044328,0.00044044,0.00000000,0.02543161,-0.36398431,-72.00000000,HOLD
285923,1.17893580,1.17893580,0.00000000,-0.00078700,0.00000000,-1.89127773,576.09957662,707.20451874,0.00044328,0.00044044,0.00000000,0.02543161,-0.36398431,-72.00000000,HOLD
285924,1.17893580,1.17893580,0.00000000,-0.00078700,-0.48180922,-2.37308695,585.51410888,724.43465079,0.00044328,0.00043215,0.00000000,0.02543161,-0.36398431,-72.00000000,HOLD
285925,1.17893580,1.17893580,0.00000000,-0.00078700,0.00000000,-2.37308695,585.51410888,269.42969152,0.00044328,0.00043215,0.00000000,0.02543161,-0.36398431,-72.00000000,HOLD
285926,1.17893580,1.17893580,0.00000000,-0.00078700,-0.12859005,-2.50167700,588.39984199,1008.15517789,0.00044328,0.00043215,0.00000000,0.02543161,-0.36398431,-72.00000000,HOLD
285927,1.17893580,1.17893580,0.00000000,-0.00078700,0.00000000,-2.50167700,587.32601270,106.05300206,0.00044328,0.00043215,0.00000000,0.02543161,-0.36398431,-72.00000000,HOLD
285928,1.17893580,1.17893580,0.00000000,-0.00078700,0.00000000,-2.50167700,663.07573014,107.26678498,0.00044328,0.00043215,0.00000000,0.02543161,-0.36398431,-72.00000000,HOLD
285929,1.17893580,1.17893580,0.00000000,-0.00078700,0.00000000,-2.50167700,667.91187658,118.82628502,0.00044328,0.00043215,0.00000000,0.02543161,-0.36398431,-72.00000000,HOLD
285930,1.17844495,1.17844495,0.00000000,0.00019470,0.60075322,-1.90092378,719.79087320,115.47059164,0.00044880,0.00043213,-0.00049085,0.02543161,-0.32864311,-72.00000000,HOLD
285931,1.17893580,1.17893580,0.00000000,-0.00078700,-0.60075322,-2.50167700,631.90142175,122.55003597,0.00045103,0.00043286,0.00098170,0.02543161,-0.36398431,-72.00000000,HOLD
285932,1.17893580,1.17893580,0.00000000,-0.00078700,0.00000000,-2.50167700,664.52535103,1230.61176155,0.00045103,0.00043211,-0.00049085,0.02543161,-0.36398431,-72.00000000,HOLD
285933,1.17942580,1.17942580,0.00000000,0.00019300,-0.14732513,-2.64900213,634.87927159,1337.19838418,0.00045309,0.00043154,0.00049000,0.02543161,-0.39926431,-72.00000000,HOLD
285934,1.17942580,1.17942580,0.00000000,0.00019300,0.00000000,-2.64900213,634.87927159,1470.52889999,0.00045309,0.00043154,-0.00049000,0.02543161,-0.39926431,-72.00000000,HOLD
285935,1.17942580,1.17942580,0.00000000,0.00019300,0.00000000,-2.64900213,634.87927159,1362.71893432,0.00045309,0.00043154,0.00000000,0.02543161,-0.39926431,-72.00000000,HOLD
285936,1.17942580,1.17942580,0.00000000,0.00019300,0.12859005,-2.52041208,629.57546394,1524.04257780,0.00045309,0.00043080,0.00000000,0.02543161,-0.39926431,-72.00000000,HOLD
285937,1.17942580,1.17942580,0.00000000,0.00019300,0.35321917,-2.23727449,624.30406386,977.42742833,0.00045309,0.00042949,0.00000000,0.02543161,-0.39926431,-72.00000000,HOLD
285938,1.17942580,1.17942580,0.00000000,0.00019300,0.00000000,-1.99453142,633.71859612,815.42991801,0.00035311,0.00042949,0.00000000,0.02543161,-0.39926431,-72.00000000,HOLD
285939,1.17942580,1.17942580,0.00000000,0.00019300,-0.48180922,-1.73807856,633.71859612,967.77239234,0.00034945,0.00042949,0.00000000,0.02543161,-0.39926431,-72.00000000,HOLD
285940,1.17942580,1.17942580,0.00000000,0.00019300,0.00000000,-1.06845028,646.44422433,760.17393124,0.00026252,0.00042817,0.00000000,0.02543161,-0.39926431,-72.00000000,HOLD
285941,1.17942580,1.17942580,0.00000000,0.00019300,0.13566250,-1.73534488,583.62618202,754.97775104,0.00023291,0.00042817,0.00000000,0.02543161,-0.39926431,-72.00000000,HOLD
285942,1.17942580,1.17942580,0.00000000,0.00019300,0.00000000,-1.73534488,583.62618202,762.21032854,0.00023291,0.00042817,0.00000000,0.02543161,-0.39926431,-72.00000000,HOLD
285943,1.17942580,1.17942580,0.00000000,0.00019300,0.00000000,-1.73534488,619.46185568,762.21032854,0.00023291,0.00042817,0.00000000,0.02543161,-0.39926431,-72.00000000,HOLD
285944,1.17942495,1.17942495,0.00000000,0.00215470,0.31776559,-0.72038354,750.81537907,831.21107686,0.00022640,0.00042742,-0.00000085,0.02543161,-0.39920311,-72.00000000,HOLD
285945,1.17991580,1.17991580,0.00000000,0.00117300,-0.83599384,-0.81811530,576.23549179,1454.13739161,0.00015546,0.00042815,0.00049170,0.02543161,-0.43454431,-72.00000000,HOLD
285946,1.17942495,1.17942495,0.00000000,0.00215470,0.64656457,-0.17155073,733.67042847,1307.52011575,0.00016643,0.00042869,-0.00098170,0.02543161,-0.39920311,-72.00000000,HOLD
285947,1.17942495,1.17942495,0.00000000,0.00215470,0.00000000,-0.17155073,775.45759025,840.48770009,0.00016643,0.00042738,0.00049085,0.02543161,-0.39920311,-72.00000000,HOLD
285948,1.17942495,1.17942495,0.00000000,0.00215470,-0.06863379,-0.10870348,775.45759025,821.78664743,0.00016643,0.00042738,0.00000000,0.02543161,-0.39920311,-72.00000000,HOLD
285949,1.17893495,1.17893495,0.00000000,0.00117470,0.10545852,-0.10246811,775.45759025,741.34528929,0.00017631,0.00042866,-0.00049000,0.02543161,-0.36392311,-72.00000000,HOLD
285950,1.17844495,1.17844495,0.00000000,0.00019470,0.51976176,-0.27990210,734.10126707,687.78815841,0.00017628,0.00042994,0.00000000,0.02543161,-0.32864311,-72.00000000,HOLD
285951,1.17844495,1.17844495,0.00000000,0.00019470,-0.54289329,-1.23106878,734.10126707,831.47602116,0.00017628,0.00042994,0.00049000,0.02543161,-0.32864311,-72.00000000,HOLD
285952,1.17844495,1.17844495,0.00000000,0.00019470,0.00000000,-0.82279539,735.34932556,778.63137341,0.00017628,0.00042994,0.00000000,0.02543161,-0.32864311,-72.00000000,HOLD
285953,1.17844495,1.17844495,0.00000000,0.00019470,0.00000000,-0.82279539,726.34496311,917.12980248,0.00017628,0.00042994,0.00000000,0.02543161,-0.32864311,-72.00000000,HOLD
285954,1.17844495,1.17844495,0.00000000,0.00019470,0.00000000,-0.82279539,712.97385461,953.46179054,0.00017628,0.00042994,0.00000000,0.02543161,-0.32864311,-72.00000000,HOLD
285955,1.17844495,1.17844495,0.00000000,0.00019470,0.51681245,-0.16871536,712.97385461,802.42723145,0.00017628,0.00042994,0.00000000,0.02543161,-0.32864311,-72.00000000,HOLD
285956,1.17893495,1.17893495,0.00000000,0.00117470,-0.62227097,-0.92825391,712.97385461,714.77583783,0.00018601,0.00043068,0.00049000,0.02543161,-0.36392311,-72.00000000,HOLD
285957,1.17893495,1.17893495,0.00000000,0.00117470,0.00000000,-0.85962012,715.57158752,2000.08098706,0.00018601,0.00043068,-0.00049000,0.02543161,-0.36392311,-72.00000000,HOLD
285958,1.17844495,1.17844495,0.00000000,0.00019470,0.18389845,-0.67572167,724.36815380,1797.55152680,0.00019491,0.00043194,-0.00049000,0.02543161,-0.32864311,-72.00000000,HOLD
285959,1.17893495,1.17893495,0.00000000,0.00117470,-0.10545852,-0.22148974,724.36815380,1542.30192260,0.00020375,0.00043268,0.00098000,0.02543161,-0.36392311,-72.00000000,HOLD
285960,1.17893495,1.17893495,0.00000000,0.00117470,0.00000000,-0.22148974,724.36815380,1576.07711697,0.00020375,0.00043268,-0.00049000,0.02543161,-0.36392311,-72.00000000,HOLD
285961,1.17893495,1.17893495,0.00000000,0.00117470,0.00000000,-0.35007979,759.60512571,1515.29638155,0.00020375,0.00043268,0.00000000,0.02543161,-0.36392311,-72.00000000,HOLD
285962,1.17844495,1.17844495,0.00000000,0.00019470,0.62913435,0.27905456,759.60512571,1710.03411982,0.00021190,0.00043318,-0.00049000,0.02543161,-0.32864311,-72.00000000,HOLD
285963,1.17844495,1.17844495,0.00000000,0.00019470,0.00000000,0.87980778,759.60512571,1684.16246295,0.00020305,0.00043318,0.00049000,0.02543161,-0.32864311,-72.00000000,HOLD
285964,1.17844495,1.17844495,0.00000000,0.00019470,-0.52367583,0.22754190,759.60512571,1448.75423583,0.00020305,0.00043318,0.00000000,0.02543161,-0.32864311,-72.00000000,HOLD
285965,1.17991740,1.17991740,0.00000000,-0.00275020,-0.56796276,-0.48774599,629.53278501,1442.92842400,0.00026260,0.00044130,0.00147245,0.02543161,-0.43465951,-72.00000000,HOLD
285966,1.17991740,1.17991740,0.00000000,-0.00275020,0.00000000,-0.35915594,682.60313399,1464.76926931,0.00026260,0.00044130,-0.00147245,0.02543161,-0.43465951,-72.00000000,HOLD
285967,1.17991740,1.17991740,0.00000000,-0.00275020,0.00205901,-0.35709693,680.05928840,-465.12330361,0.00026260,0.00040154,0.00000000,0.02543161,-0.43465951,-72.00000000,HOLD
285968,1.17991740,1.17991740,0.00000000,-0.00275020,0.19217462,-0.29351236,651.97752316,-465.12330361,0.00026260,0.00040154,0.00000000,0.02543161,-0.43465951,-72.00000000,HOLD
285969,1.17991740,1.17991740,0.00000000,-0.00275020,0.00000000,-0.16492231,712.19834637,-489.43238748,0.00026260,0.00040154,0.00000000,0.02543161,-0.43465951,-72.00000000,HOLD
285970,1.17991740,1.17991740,0.00000000,-0.00275020,0.00000000,-0.29351236,712.19834637,-568.57296133,0.00026260,0.00040154,0.00000000,0.02543161,-0.43465951,-72.00000000,HOLD
285971,1.18040740,1.18040740,0.00000000,-0.00177020,-0.23539712,-1.01071870,712.19834637,-969.70870210,0.00026844,0.00040224,0.00049000,0.02543161,-0.46993951,-72.00000000,HOLD
285972,1.18040740,1.18040740,0.00000000,-0.00177020,0.00000000,-1.01071870,712.19834637,-1064.00082431,0.00026844,0.00040224,-0.00049000,0.02543161,-0.46993951,-72.00000000,HOLD
285973,1.18040740,1.18040740,0.00000000,-0.00177020,0.06429502,-0.94642368,709.05332336,459.74713611,0.00026844,0.00040224,0.00000000,0.02543161,-0.46993951,-72.00000000,HOLD
285974,1.18285985,1.18285985,0.00000000,-0.00275510,-0.98274300,-1.44735746,893.05609681,1121.38614499,0.00039296,0.00042627,0.00245245,0.02543161,-0.64651591,-72.00000000,HOLD
285975,1.18285985,1.18285985,0.00000000,-0.00275510,0.00000000,-1.44735746,977.74304455,1121.38614499,0.00039296,0.00042627,-0.00245245,0.02543161,-0.64651591,-72.00000000,HOLD
285976,1.18285985,1.18285985,0.00000000,-0.00275510,0.00000000,-1.31876741,922.74088025,1085.18264159,0.00039296,0.00042627,0.00000000,0.02543161,-0.64651591,-72.00000000,HOLD
285977,1.18285985,1.18285985,0.00000000,-0.00275510,0.00000000,-1.31876741,944.05428675,1041.61555181,0.00039296,0.00042627,0.00000000,0.02543161,-0.64651591,-72.00000000,HOLD
285978,1.18285985,1.18285985,0.00000000,-0.00275510,0.00000000,-1.31876741,937.28066187,1041.61555181,0.00039296,0.00042627,0.00000000,0.02543161,-0.64651591,-72.00000000,HOLD
285979,1.18285985,1.18285985,0.00000000,-0.00275510,0.00000000,-1.31876741,843.60023556,1041.61555181,0.00039296,0.00042627,0.00000000,0.02543161,-0.64651591,-72.00000000,HOLD
285980,1.18334985,1.18334985,0.00000000,-0.00177510,-0.29969215,-2.21921278,828.58230353,1133.74879217,0.00038974,0.00042687,0.00049000,0.02543161,-0.68179591,-72.00000000,HOLD
285981,1.18334985,1.18334985,0.00000000,-0.00177510,0.00000000,-1.61845956,828.58230353,-974.63318239,0.00038697,0.00041160,-0.00049000,0.02543161,-0.68179591,-72.00000000,HOLD
285982,1.18334985,1.18334985,0.00000000,-0.00177510,0.18325222,-1.43520734,895.33732878,115.45316010,0.00038697,0.00039226,0.00000000,0.02543161,-0.68179591,-72.00000000,HOLD
285983,1.18334985,1.18334985,0.00000000,-0.00177510,0.00000000,-1.28788221,907.69987302,1029.42780812,0.00038401,0.00039226,0.00000000,0.02543161,-0.68179591,-72.00000000,HOLD
285984,1.18334985,1.18334985,0.00000000,-0.00177510,0.20658772,-1.08129449,1037.79128675,1029.42780812,0.00038401,0.00039226,0.00000000,0.02543161,-0.68179591,-72.00000000,HOLD
285985,1.18334985,1.18334985,0.00000000,-0.00177510,0.00000000,-1.08129449,1477.17187888,-565.13331839,0.00038401,0.00039226,0.00000000,0.02543161,-0.68179591,-72.00000000,HOLD
285986,1.18334985,1.18334985,0.00000000,-0.00177510,0.06429503,-1.14558951,1068.04728725,-576.70859993,0.00038401,0.00039226,0.00000000,0.02543161,-0.68179591,-72.00000000,HOLD
285987,1.18383985,1.18383985,0.00000000,-0.00079510,-0.23539713,-1.73420581,1195.36998700,-1131.52067819,0.00038694,0.00039290,0.00049000,0.02543161,-0.71707591,-72.00000000,HOLD
285988,1.18383985,1.18383985,0.00000000,-0.00079510,0.00000000,-1.73420581,1239.29885516,-859.73900016,0.00038694,0.00039290,-0.00049000,0.02543161,-0.71707591,-72.00000000,HOLD
285989,1.18383985,1.18383985,0.00000000,-0.00079510,0.00000000,-1.25239659,661.92992863,-859.73900016,0.00038694,0.00039290,0.00000000,0.02543161,-0.71707591,-72.00000000,HOLD
285990,1.18383985,1.18383985,0.00000000,-0.00079510,0.00000000,-1.25239659,911.50397526,266.39115948,0.00038694,0.00039290,0.00000000,0.02543161,-0.71707591,-72.00000000,HOLD
285991,1.18383985,1.18383985,0.00000000,-0.00079510,0.00000000,-1.38805909,971.97348932,279.34209792,0.00038694,0.00039223,0.00000000,0.02543161,-0.71707591,-72.00000000,HOLD
285992,1.18433065,1.18433065,0.00000000,-0.00177670,-0.56796276,-1.95602185,765.70215245,787.03656025,0.00038968,0.00038926,0.00049080,0.02543161,-0.75241351,-72.00000000,HOLD
285993,1.18482065,1.18482065,0.00000000,-0.00079670,-0.29969215,-2.25571400,765.70215245,1004.25466258,0.00039221,0.00038991,-0.00000080,0.02543161,-0.78769351,-72.00000000,HOLD
285994,1.18482065,1.18482065,0.00000000,-0.00079670,0.15687986,-2.41659973,742.50674561,695.88131183,0.00039221,0.00038991,-0.00049000,0.02543161,-0.78769351,-72.00000000,HOLD
285995,1.18482065,1.18482065,0.00000000,-0.00079670,0.00000000,-1.58060589,855.88642755,1124.14798968,0.00038964,0.00038991,0.00000000,0.02543161,-0.78769351,-72.00000000,HOLD
285996,1.18482065,1.18482065,0.00000000,-0.00079670,0.00000000,-2.22717046,810.61012738,1469.60001281,0.00038328,0.00038991,0.00000000,0.02543161,-0.78769351,-72.00000000,HOLD
285997,1.18482065,1.18482065,0.00000000,-0.00079670,0.00000000,-2.22717046,855.88642755,1111.58006593,0.00038328,0.00038991,0.00000000,0.02543161,-0.78769351,-72.00000000,HOLD
285998,1.18531060,1.18531060,0.00000000,0.00018320,-0.29969215,-2.45822882,878.60252501,-774.09962827,0.00038567,0.00039055,0.00048995,0.02543161,-0.82296991,-72.00000000,HOLD
285999,1.18531060,1.18531060,0.00000000,0.00018320,0.00000000,-2.56368734,909.11218790,734.13253792,0.00037890,0.00039055,-0.00048995,0.02543161,-0.82296991,-72.00000000,HOLD
286000,1.18580140,1.18580140,0.00000000,-0.00079840,-0.49916708,-3.58261618,746.87037265,734.13253792,0.00037374,0.00039117,0.00049080,0.02543161,-0.85830751,-72.00000000,HOLD
286001,1.18580140,1.18580140,0.00000000,-0.00079840,0.00000000,-3.03972289,657.43853494,734.13253792,0.00037374,0.00039117,-0.00049080,0.02543161,-0.85830751,-72.00000000,HOLD
286002,1.18580140,1.18580140,0.00000000,-0.00079840,0.06429502,-2.97542787,835.61354904,734.13253792,0.00037374,0.00039117,0.00000000,0.02543161,-0.85830751,-72.00000000,HOLD
